0, 30, (4.5, 1529.6666666666667, 1985.2222222222222), (11.5, 1975.1, 924.5), 7.5, 7.333333333333333, 1.5293426329272615
1, 30, (7.5, 1808.3333333333333, 1812.8333333333333), (11.5, 1975.1, 924.5), 8.25, 8.266666666666667, 0.9104333522498443
2, 30, (7.5, 1512.1666666666667, 2280.5), (11.5, 1975.1, 924.5), 8.5, 8.583333333333334, 0.8668269082630563
3, 30, (8.0, 1646.3333333333333, 1427.0), (11.5, 1975.1, 924.5), 8.5, 8.766666666666667, 0.7608474807008885
4, 30, (8.5, 1946.142857142857, 1649.8), (11.5, 1975.1, 924.5), 8.5, 8.816666666666666, 0.7243771270700244
5, 30, (8.5, 1892.4285714285713, 1853.8), (11.5, 1975.1, 924.5), 8.5, 8.816666666666666, 0.7243771270700244
6, 30, (8.5, 1795.857142857143, 1399.6), (11.5, 1975.1, 924.5), 8.5, 8.883333333333333, 0.7266743118863879
7, 30, (8.5, 1763.857142857143, 1694.0), (11.5, 1975.1, 924.5), 8.5, 8.95, 0.734279692397023
8, 30, (8.5, 1731.857142857143, 1716.4), (11.5, 1975.1, 924.5), 8.5, 8.966666666666667, 0.7295356209413096
9, 30, (8.5, 1731.5714285714287, 1493.2), (11.5, 1975.1, 924.5), 8.5, 8.983333333333333, 0.7243771270700242
10, 30, (8.5, 1718.7142857142858, 1692.6), (11.5, 1975.1, 924.5), 8.75, 9.033333333333333, 0.7180219742846006
11, 30, (8.5, 1711.142857142857, 1937.4), (11.5, 1975.1, 924.5), 9.0, 9.066666666666666, 0.7156970184527963
12, 30, (8.5, 1684.0, 1551.6), (11.5, 1975.1, 924.5), 9.0, 9.116666666666667, 0.7033649282003064
13, 30, (8.5, 1591.4285714285713, 2030.8), (11.5, 1975.1, 924.5), 9.0, 9.183333333333334, 0.6890008869531463
14, 30, (8.5, 1501.5714285714287, 2056.6), (11.5, 1975.1, 924.5), 9.0, 9.283333333333333, 0.6542595475463506
15, 30, (8.5, 1479.5714285714287, 2253.8), (11.5, 1975.1, 924.5), 9.25, 9.333333333333334, 0.6236095644623234
16, 30, (8.5, 1465.5714285714287, 2205.4), (11.5, 1975.1, 924.5), 9.5, 9.366666666666667, 0.6046119049072352
17, 30, (8.5, 1465.5714285714287, 2205.4), (11.5, 1975.1, 924.5), 9.5, 9.366666666666667, 0.6046119049072352
18, 30, (8.5, 1465.5714285714287, 2205.4), (11.5, 1975.1, 924.5), 9.5, 9.366666666666667, 0.6046119049072352
