0, 10, 1179.2393741385476, 1232.7094578294445, 1197.6974264182368, 1200.0, 16.727247482922003
1, 10, 1202.7760097930245, 1216.7591273280432, 1208.6748908404536, 1209.8562233321932, 4.252550839897648
2, 10, 1208.5554062024664, 1218.6285616950954, 1210.7541759123812, 1212.095929435073, 3.019497575559556
3, 10, 1204.2088129346007, 1226.4418575699387, 1216.5753773968781, 1215.8045720015755, 6.68795318453476
4, 10, 1208.207153474214, 1224.3362287408195, 1216.1539739589389, 1216.3333217141803, 5.829975361792222
5, 10, 1205.2441848550336, 1235.9099220911678, 1220.152150839555, 1219.8183348018479, 8.940562387617742
6, 10, 1212.6198759174324, 1226.3340911960365, 1216.93715404986, 1218.099908028644, 4.393800671041744
7, 10, 1203.085343941229, 1251.0667717393007, 1221.1639705651774, 1221.8604446540228, 11.837456714064388
8, 10, 1214.62616574537, 1223.2419825173617, 1219.781946112358, 1219.4875842939214, 2.6938872398356293
9, 10, 1208.5672795540881, 1239.7887188504496, 1220.505779162232, 1223.3186644044656, 10.018316120770011
10, 10, 1213.4727451621125, 1230.319963477721, 1220.1764373708857, 1220.362764881385, 5.1938845932352455
11, 10, 1210.5777288087081, 1235.7598987672854, 1216.5237544647111, 1217.6866795515195, 7.192339587855416
12, 10, 1208.4545700780009, 1228.3846743934746, 1215.9742846993067, 1217.154252854741, 6.231393449268942
13, 10, 1209.9866491748642, 1229.4999996259196, 1219.9020663299657, 1219.9356779369293, 6.456012648024494
14, 10, 1209.9069335496097, 1251.410793124527, 1216.24356061034, 1219.4284515587146, 11.613201251759639
15, 10, 1210.050357065072, 1230.5724721142476, 1219.3953870648202, 1218.850208297709, 6.44286112297204
16, 10, 1213.127340104274, 1221.963281002231, 1215.7958656492035, 1216.8432649475928, 2.7089796209731642
17, 10, 1209.1007742979182, 1227.869102479677, 1219.195148657324, 1219.5881346798728, 6.357580733449639
18, 10, 1205.3946843116553, 1240.720437004241, 1216.8768283553584, 1220.8754892802492, 10.978502758777296
19, 10, 1212.3440255201322, 1230.972679447018, 1217.9961883538704, 1219.0711705304238, 6.067410000833697
20, 10, 1208.59627329092, 1244.0623960199746, 1217.1933702469753, 1219.5523732406134, 9.866927785321577
21, 10, 1211.50116220542, 1228.299974543319, 1219.667521050802, 1219.1992325333674, 5.828449753804263
22, 10, 1211.036853742249, 1240.3763582796366, 1220.0101089591876, 1221.2117775260094, 8.514119271103096
23, 10, 1210.333431687069, 1233.7927849949351, 1222.8654073335115, 1222.2200324355085, 6.800422588594699
24, 10, 1210.9969011581745, 1242.77393592487, 1218.4310212021023, 1221.2110612982128, 9.951716624053693
25, 10, 1216.8859286321601, 1227.8707572465053, 1223.720140432643, 1222.4927108326958, 3.3975894407645817
26, 10, 1212.4039914082805, 1232.2175664749982, 1217.8803609026163, 1220.8573987596715, 7.2296227849174
27, 10, 1209.0707379792666, 1229.847813940072, 1219.603473575663, 1219.3325900136908, 5.6341663601874625
28, 10, 1206.340681945617, 1230.4751180814721, 1218.9996639222195, 1219.9939087612024, 8.017099081795934
29, 10, 1208.0521027735444, 1234.1823817777297, 1224.0678169734574, 1222.834819258528, 8.703695145397376
30, 10, 1214.665666485885, 1234.4461354357425, 1223.487549615713, 1223.5624567010502, 6.698483086070043
31, 10, 1212.823400717261, 1236.9339967606827, 1220.4000640796055, 1221.55512487143, 7.403910972572724
32, 10, 1208.5805497285985, 1242.741392639936, 1219.5673424097017, 1222.2024847746814, 10.743449838313584
33, 10, 1212.1589210187935, 1233.522627559212, 1217.7920492636317, 1220.6911319906144, 7.754705628626693
34, 10, 1210.2071737424505, 1230.9813599148185, 1219.0573014273145, 1219.8351671858456, 6.031621434761491
35, 10, 1209.508280283474, 1230.262956941659, 1221.6106354556318, 1221.3608918125833, 6.163800291836367
36, 10, 1207.5878375383204, 1245.2491545923813, 1223.6119111077146, 1225.2673831475054, 12.022347683636935
37, 10, 1214.5783413549632, 1231.5628348562573, 1219.9539083105813, 1220.388402033053, 5.086268544455709
38, 10, 1210.7255055477478, 1228.5300890410685, 1216.6787504435197, 1217.5882081872894, 5.035005575120332
39, 10, 1208.1607457128014, 1242.1851067165414, 1209.9410850499248, 1216.1270581301983, 10.879927207703943
40, 10, 1208.8927198831102, 1234.5809276408415, 1217.3219946694776, 1218.7154299548297, 7.998046985544993
41, 10, 1206.4860930518266, 1221.7379156612355, 1216.0345505229532, 1215.048338297729, 5.108705836239044
42, 10, 1209.7824953089812, 1226.9198298812787, 1218.7555885680497, 1218.3981121044144, 4.9144144493439335
43, 10, 1215.0569387336643, 1227.6566270406847, 1218.4054900647452, 1220.3880710850613, 4.824976904148869
44, 10, 1212.8169636074065, 1226.2088058086454, 1217.8557107342938, 1218.4346292056057, 3.843585470799056
45, 10, 1210.4882693025215, 1226.847288067413, 1217.4774951998252, 1217.7840969289366, 5.131263492841302
46, 10, 1207.3684738476302, 1235.7606958061212, 1219.1389278009303, 1219.6977853077467, 8.961403566563044
47, 10, 1210.6741131447202, 1226.211117323304, 1215.4449183111706, 1217.1485071146433, 5.156445815014663
48, 10, 1210.366574909572, 1226.7417561515401, 1214.304775103656, 1216.968319935544, 6.013556643809615
49, 10, 1210.2090804922907, 1234.7848240550334, 1217.412243164877, 1218.6286810753325, 7.444553757561005
