0, 0, 1208.4739525135938, [0.5954096308832894, 0.8499897166542051, 0.9228188988548881, 3, 2, 0.607979390682935, 0.26771327413208734, 0.2532980739510384, 0.5699979948440329, 0.4801605769152113]
0, 1, 1205.0299745402565, [0.9224917352321517, 0.1701408296846303, 0.4517295454888337, 5, 18, 0.8779479316927102, 0.49435984038092506, 0.3887979788155116, 0.8242883235207035, 0.592381068718989]
0, 2, 1203.9221615890872, [0.3313765221473056, 0.4366966367221443, 0.7474782868191487, 7, 17, 0.2232516917128996, 0.13999976222044475, 0.993115217846601, 0.8904123393677892, 0.19681176649745624]
0, 3, 1203.5898568770824, [0.11211525721792626, 0.8503852912292604, 0.41012899403913494, 2, 14, 0.05083187008755774, 0.403955207134565, 0.649184862786097, 0.7654015886786467, 0.08110119526310999]
0, 4, 1202.9802266268869, [0.8406101817522292, 0.7400849187606026, 0.035455318828151894, 2, 8, 0.38083035957438394, 0.4364621897162003, 0.4589074658072444, 0.7909332705478804, 0.6129754483818649]
0, 5, 1198.5132387090027, [0.2, 1, 0.8, 3, 20, 0, 0, 0, 0.08, 0.1]
0, 6, 1198.4571649713057, [0.6670720645344226, 0.8270371972947597, 0.21445698778373934, 5, 14, 0.11264320592564891, 0.7074993674575178, 0.3735921591227255, 0.8097084573423862, 0.1357233794793845]
0, 7, 1195.4571524664225, [0.7043536903744921, 0.7128823850546777, 0.4551796423753758, 8, 7, 0.3012133959958232, 0.4369719106112713, 0.4491598428250424, 0.3179466631075246, 0.7685754572869471]
0, 8, 1193.6016238328123, [0.5962447359726212, 0.2850933585040527, 0.573067016293708, 4, 4, 0.9339919961847846, 0.5665410370686192, 0.062340182188404425, 0.3233046538402583, 0.9194251651714019]
0, 9, 1189.97464787355, [0.18156857136553062, 0.20516167322101708, 0.5835970333105722, 4, 17, 0.7432016744984858, 0.38771238737824876, 0.5620033515073579, 0.45322570286325936, 0.8543105012484833]
1, 0, 1216.0851413458665, [0.6670720645344226, 0.1701408296846303, 0.4517295454888337, 5, 14, 0.46416477052969485, 0.49435984038092506, 0.3735921591227255, 0.8097084573423862, 0.592381068718989]
1, 1, 1212.919934424057, [0.8406101817522292, 0.7400849187606026, 0.035455318828151894, 2, 8, 0.38083035957438394, 0.4364621897162003, 0.4589074658072444, 0.7909332705478804, 0.6129754483818649]
1, 2, 1212.5354239929525, [0.7692836741188582, 0.8499897166542051, 0.4551796423753758, 3, 6, 0.607979390682935, 0.8535043144628354, 0.2532980739510384, 0.3179466631075246, 0.4801605769152113]
