0, 0, (49.5, 1555.2203703703701, 1960.514814814815), [0.08572242209610792, 0.850378633764437, 0.3481151795462405, 6, 15, 0.33271992436216336, 0.9235997384734341, 0.3804194599509777, 0.186395371044893, 0.5082177815229558]
0, 1, (48.5, 1849.0148148148146, 1670.1055555555556), [0.9570377300662911, 0.38146273928097285, 0.10041180885292844, 9, 16, 0.03370802880052304, 0.5751558842714587, 0.6735778141357949, 0.9313370613682108, 0.1813239336488579]
0, 2, (47.0, 1734.8333333333333, 1728.427777777778), [0.8553865791884873, 0.7506102276314528, 0.947267817097176, 7, 9, 0.8108408505826243, 0.8636300345511252, 0.1862610543983353, 0.6484100511044941, 0.0819467856924414]
0, 3, (46.5, 1610.635185185185, 1758.3925925925926), [0.4270428865451409, 0.43211798868684137, 0.6261677116977732, 10, 9, 0.10983343016431057, 0.8469373476756897, 0.711845961966566, 0.685487337930406, 0.2010260009478988]
0, 4, (46.0, 1744.0555555555557, 1675.3111111111111), [0.4721001226406891, 0.9516664419096384, 0.26823923167003194, 5, 11, 0.41486159291657143, 0.9452582555060888, 0.6014099256666754, 0.40420668471431065, 0.4716237330261305]
0, 5, (46.0, 1886.0370370370374, 1611.7685185185185), [0.11568461503673, 0.7945559962512994, 0.9727284886769513, 5, 18, 0.9808685497698781, 0.9930126480175347, 0.006389315169929688, 0.13796620460746112, 0.8629856358657992]
0, 6, (44.5, 1758.527777777778, 1738.2981481481481), [0.16537352271546557, 0.1553669382519549, 0.940931861109363, 4, 15, 0.648982298214448, 0.4675750300601367, 0.8242873236053274, 0.24467558655736343, 0.40071298599533445]
0, 7, (43.5, 1655.6222222222223, 1546.9907407407406), [0.6529694902308003, 0.16295603575124362, 0.8201223433390382, 9, 2, 0.6959769318918202, 0.8786763378152885, 0.023237977274819355, 0.8849145082745185, 0.7008135774469539]
0, 8, (43.0, 1669.901851851852, 1740.6074074074074), [0.796371605755263, 0.4288821565339769, 0.7121900036522862, 9, 3, 0.9340664816515609, 0.09619866318260584, 0.6330120167744764, 0.4011797277249777, 0.49623238924902935]
0, 9, (35.5, 1650.8055555555557, 1684.2370370370372), [0.49921661793142225, 0.3230414591150166, 0.206321502344888, 1, 17, 0.5968903484481736, 0.19241076362731113, 0.380055030378448, 0.15025122958429693, 0.8145604504383074]
1, 0, (106.5, 1702.501879699248, 1842.9315789473683), [0.49921661793142225, 0.3230414591150166, 0.206321502344888, 1, 17, 0.5968903484481736, 0.19241076362731113, 0.380055030378448, 0.15025122958429693, 0.8145604504383074]
1, 1, (106.0, 1709.4526315789476, 1586.5472222222222), [0.08572242209610792, 0.850378633764437, 0.26823923167003194, 6, 11, 0.33271992436216336, 0.9235997384734341, 0.3804194599509777, 0.186395371044893, 0.4716237330261305]
1, 2, (101.5, 1708.3249999999998, 1789.722807017544), [0.9570377300662911, 0.38146273928097285, 0.10041180885292844, 9, 16, 0.03370802880052304, 0.5751558842714587, 0.6735778141357949, 0.9313370613682108, 0.1813239336488579]
1, 3, (99.5, 1596.607268170426, 1805.9796296296297), [0.4270428865451409, 0.07252963244311383, 0.6261677116977732, 9, 2, 0.27719002347678934, 0.8786763378152885, 0.711845961966566, 0.685487337930406, 0.6439625565043654]
1, 4, (99.5, 1610.177694235589, 1910.4649122807016), [0.9570377300662911, 0.850378633764437, 0.3481151795462405, 9, 15, 0.03370802880052304, 0.5751558842714587, 0.3804194599509777, 0.9313370613682108, 0.5082177815229558]
1, 5, (98.5, 1698.842105263158, 1810.7438596491227), [0.4721001226406891, 0.9516664419096384, 0.3481151795462405, 5, 15, 0.41486159291657143, 0.9452582555060888, 0.6014099256666754, 0.40420668471431065, 0.5082177815229558]
1, 6, (98.0, 1759.4815789473685, 1664.5456140350875), [0.4270428865451409, 0.43211798868684137, 0.6261677116977732, 10, 9, 0.10983343016431057, 0.8469373476756897, 0.711845961966566, 0.685487337930406, 0.2010260009478988]
1, 7, (97.5, 1675.7280701754385, 1678.6315789473683), [0.9699718752210287, 0.7506102276314528, 0.15258423634091756, 7, 9, 0.8108408505826243, 0.8636300345511252, 0.1862610543983353, 0.6484100511044941, 0.0819467856924414]
1, 8, (96.5, 1701.3675438596492, 1761.5236842105267), [0.08572242209610792, 0.38146273928097285, 0.10041180885292844, 6, 16, 0.33271992436216336, 0.2762043163961726, 0.17977813760256678, 0.7856667460992052, 0.7821626199259256]
1, 9, (95.5, 1678.5656641604007, 1658.8596491228072), [0.8553865791884873, 0.7506102276314528, 0.947267817097176, 7, 9, 0.8108408505826243, 0.8636300345511252, 0.1862610543983353, 0.6484100511044941, 0.0819467856924414]
2, 0, (108.0, 1710.8860902255637, 1735.498245614035), [0.08572242209610792, 0.3230414591150166, 0.206321502344888, 1, 17, 0.5968903484481736, 0.3967572531676513, 0.380055030378448, 0.186395371044893, 0.4716237330261305]
2, 1, (107.5, 1728.957894736842, 1741.1824561403505), [0.08572242209610792, 0.38146273928097285, 0.3481151795462405, 6, 16, 0.33271992436216336, 0.2762043163961726, 0.6014099256666754, 0.7856667460992052, 0.7821626199259256]
2, 2, (105.0, 1779.8467418546363, 1814.9122807017545), [0.9699718752210287, 0.7506102276314528, 0.15258423634091756, 7, 9, 0.8108408505826243, 0.8636300345511252, 0.1862610543983353, 0.6484100511044941, 0.0819467856924414]
2, 3, (99.5, 1782.3585213032584, 1719.6799498746866), [0.4270428865451409, 0.07252963244311383, 0.6261677116977732, 9, 2, 0.27719002347678934, 0.8786763378152885, 0.711845961966566, 0.685487337930406, 0.6439625565043654]
2, 4, (98.5, 1714.040350877193, 1694.105026455026), [0.8553865791884873, 0.7506102276314528, 0.947267817097176, 7, 9, 0.8108408505826243, 0.8636300345511252, 0.1862610543983353, 0.6484100511044941, 0.0819467856924414]
2, 5, (98.0, 1760.148245614035, 1817.8640350877195), [0.08572242209610792, 0.850378633764437, 0.26823923167003194, 6, 11, 0.33271992436216336, 0.9235997384734341, 0.3804194599509777, 0.186395371044893, 0.4716237330261305]
2, 6, (96.0, 1621.8754385964912, 1763.3370927318297), [0.9570377300662911, 0.38146273928097285, 0.34506200549095745, 9, 16, 0.03370802880052304, 0.2762043163961726, 0.17977813760256678, 0.9313370613682108, 0.1813239336488579]
2, 7, (95.0, 1678.4508771929825, 1800.2464912280702), [0.49921661793142225, 0.3230414591150166, 0.206321502344888, 1, 17, 0.5968903484481736, 0.19241076362731113, 0.380055030378448, 0.15025122958429693, 0.8145604504383074]
2, 8, (94.5, 1735.14298245614, 1658.3017543859648), [0.06295393552050288, 0.850378633764437, 0.3481151795462405, 3, 15, 0.41486159291657143, 0.966294849072447, 0.3804194599509777, 0.40420668471431065, 0.5082177815229558]
2, 9, (94.0, 1735.9561403508771, 1772.6590225563912), [0.4721001226406891, 0.9516664419096384, 0.23315792211114328, 9, 15, 0.03370802880052304, 0.9452582555060888, 0.31072416316419615, 0.9313370613682108, 0.1357654284297103]
3, 0, (106.0, 1687.7282407407408, 1750.5740740740741), [0.06295393552050288, 0.850378633764437, 0.3481151795462405, 3, 17, 0.5968903484481736, 0.966294849072447, 0.380055030378448, 0.186395371044893, 0.617476093234071]
3, 1, (105.5, 1756.9456140350878, 1749.0166666666669), [0.08572242209610792, 0.3230414591150166, 0.206321502344888, 1, 17, 0.5968903484481736, 0.3967572531676513, 0.380055030378448, 0.186395371044893, 0.4716237330261305]
