0, 10, (35.5, 1650.8055555555557, 1684.2370370370372), (49.5, 1555.2203703703701, 1960.514814814815), 46.0, 45.0, 3.7080992435478315
1, 10, (95.5, 1678.5656641604007, 1658.8596491228072), (106.5, 1702.501879699248, 1842.9315789473683), 99.0, 99.9, 3.548238999842034
2, 10, (94.0, 1735.9561403508771, 1772.6590225563912), (108.0, 1710.8860902255637, 1735.498245614035), 98.25, 99.6, 5.073460357586329
3, 10, (95.5, 1589.6046296296295, 1745.536842105263), (106.0, 1687.7282407407408, 1750.5740740740741), 98.25, 99.55, 3.7446628686705563
4, 10, (95.0, 1775.7855263157896, 1702.3855820105819), (106.5, 1775.573684210526, 1660.3000000000002), 96.75, 98.4, 3.942080668885404
5, 10, (94.5, 1814.9842105263156, 1655.247368421053), (114.5, 1625.369298245614, 1787.0438596491226), 97.75, 99.5, 5.89915248150105
6, 10, (96.5, 1640.2684210526315, 1919.238596491228), (105.0, 1671.8956140350879, 1881.7052631578947), 99.25, 99.8, 2.6191601707417593
7, 10, (95.5, 1774.6324561403508, 1713.2754385964913), (107.5, 1692.5967418546368, 1841.9035087719296), 99.5, 100.2, 3.8613469152615645
8, 10, (96.5, 1675.772807017544, 1561.7092731829573), (108.0, 1728.5689223057645, 1684.7026315789474), 99.0, 100.45, 3.460130055359191
9, 10, (95.5, 1577.7991228070175, 1768.871052631579), (105.0, 1778.0850877192984, 1721.8105263157893), 96.75, 97.8, 2.638181191654584
10, 10, (94.5, 1702.0642857142857, 1770.2210526315787), (103.5, 1723.4008771929823, 1745.7622807017547), 98.25, 99.05, 2.9021543721862906
11, 10, (94.5, 1679.5638888888889, 1879.5248120300753), (103.5, 1750.0081453634086, 1569.9462962962962), 98.75, 99.1, 2.6532998322843198
12, 10, (95.0, 1681.1888888888889, 1698.6949874686716), (103.5, 1656.193859649123, 1572.6815789473683), 97.25, 98.5, 3.2093613071762426
13, 10, (95.0, 1749.7394736842107, 1615.8903508771932), (107.5, 1662.0692982456142, 1707.9552631578947), 99.25, 100.3, 3.893584466786357
14, 10, (95.5, 1732.7385964912285, 1683.272807017544), (102.0, 1617.0413533834587, 1754.648148148148), 99.0, 98.9, 2.3748684174075834
15, 10, (97.0, 1888.1201754385968, 1654.2666666666669), (106.5, 1677.3166666666664, 1662.3882352941175), 98.0, 98.95, 2.733587386567329
16, 10, (94.0, 1741.856140350877, 1633.546365914787), (107.5, 1696.2192982456138, 1838.0684210526317), 98.0, 99.2, 3.919183588453085
17, 10, (93.5, 1660.4719298245614, 1609.9307017543858), (108.0, 1658.742105263158, 1688.6061403508775), 98.25, 98.6, 4.1400483088968905
18, 10, (96.0, 1693.2605263157893, 1638.2227513227513), (105.0, 1734.4092731829571, 1805.878947368421), 99.25, 99.7, 2.5903667693977237
19, 10, (96.5, 1628.833333333333, 1694.7947368421053), (103.5, 1812.3200501253136, 1633.8657407407406), 99.25, 99.65, 2.2141589825484527
20, 10, (95.0, 1832.148148148148, 1655.5005012531328), (106.0, 1712.8605263157895, 1622.9736842105262), 99.25, 99.1, 3.6180105030251086
21, 10, (95.0, 1555.9924603174604, 1701.4944444444443), (105.5, 1746.7453634085211, 1645.798245614035), 100.0, 100.0, 3.0166206257996713
22, 10, (96.0, 1700.6499999999999, 1696.0429824561404), (107.0, 1749.3991228070172, 1679.3043859649124), 98.5, 99.45, 3.3944808144987353
23, 10, (94.5, 1768.235964912281, 1676.4812030075186), (105.0, 1692.1616541353383, 1791.5815789473686), 100.0, 99.55, 3.3049205739321486
24, 10, (95.5, 1684.886842105263, 1835.3894736842105), (106.0, 1718.8506265664162, 1661.4805555555556), 100.5, 100.1, 3.207802986469088
25, 10, (94.5, 1645.9692982456138, 1697.5062656641603), (108.0, 1681.6003759398495, 1598.361111111111), 99.5, 99.85, 4.177618939060862
26, 10, (94.5, 1623.6652882205512, 1641.3921052631579), (108.0, 1614.220426065163, 1742.8999999999999), 98.25, 99.4, 4.651881339845203
27, 10, (95.5, 1878.8684210526317, 1654.6136591478698), (102.5, 1723.2774436090226, 1641.0763157894737), 98.75, 99.05, 2.0670026608594387
28, 10, (94.0, 1660.9385964912283, 1755.3815789473683), (105.5, 1616.4368421052632, 1740.5307017543862), 99.75, 98.95, 3.862965182343739
29, 10, (94.5, 1687.098245614035, 1603.8552631578948), (104.5, 1722.9197994987474, 1684.649074074074), 99.0, 99.5, 3.1543620591175006
30, 10, (95.5, 1690.7201754385965, 1675.993859649123), (103.0, 1649.3868421052632, 1676.4842105263158), 98.75, 98.8, 2.85657137141714
31, 10, (95.5, 1651.5184210526315, 1746.7), (106.5, 1666.0947368421055, 1818.9570175438596), 98.0, 98.5, 2.9154759474226504
